"","LFID","SHOTNUMBER","TIME","GLON","GLAT","ZG","HLON","HLAT","ZH","TLON","TLAT","ZT","RH10","RH15","RH20","RH25","RH30","RH35","RH40","RH45","RH50","RH55","RH60","RH65","RH70","RH75","RH80","RH85","RH90","RH95","RH96","RH97","RH98","RH99","RH100","AZIMUTH","INCIDENTANGLE","RANGE","COMPLEXITY","SENSITIVITY","CHANNEL_ZT","CHANNEL_ZG","CHANNEL_RH","FID","plotID","pointID","mOrder","country","state","county","domain","domainID","siteName","siteID","plotType","subtype","subSpec","plotSize","plotDim","latitude","longitude","datum","utmZone","easting","northing","horzUncert","elevation","vertUncert","minElev","maxElev","slope","aspect","nlcdClass","soilOrder","coordSrc","date","gpsLogs","plotPdop","plotHdop","appMods","module","plot","plotEdge","Shape__Are","Shape__Len","GlobalID","filename","sensor"
"306017",1958686869,104033151,87604.95879,-147.544422,65.175927,525.16,212.455578,65.175927,527.86,212.455578,65.175927,531.75,-1.09,-0.79,-0.64,-0.49,-0.34,-0.34,-0.19,-0.04,-0.04,0.11,0.26,0.41,0.56,0.86,1.46,2.36,3.11,4.31,4.61,4.91,5.21,5.66,6.6,157.46,0.244,12216.54,0.383,0.965,1,1,1,1755,"BONA_006","41",115,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","distributed","basePlot",NA,1600,"40m x 40m",65.176107,-147.544089,"WGS84","6N",474511.866,7228191.47,0.1,506.98,0.1,501.09,512.88,0.74,0.6,"evergreenForest","Histosols","Geo 7X","20160915",673,1.6,0.8,"bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","115R",40,9045.390625,380.428729321057,"b2797bb0-bc92-4f1a-8a26-4cf6c12d260a","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087055.TXT","facility_2019"
"306019",1958686869,104033153,87604.95929,-147.544273,65.176045,521.69,212.455727,65.176045,521.69,212.455727,65.176045,524.5,-1.27,-0.97,-0.82,-0.67,-0.67,-0.52,-0.37,-0.22,-0.22,-0.07,0.07,0.07,0.22,0.37,0.37,0.52,0.82,1.12,1.27,1.42,1.57,2.02,2.81,142.32,0.206,12219.54,0.171,0.958,1,1,1,1755,"BONA_006","41",115,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","distributed","basePlot",NA,1600,"40m x 40m",65.176107,-147.544089,"WGS84","6N",474511.866,7228191.47,0.1,506.98,0.1,501.09,512.88,0.74,0.6,"evergreenForest","Histosols","Geo 7X","20160915",673,1.6,0.8,"bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","115R",40,9045.390625,380.428729321057,"b2797bb0-bc92-4f1a-8a26-4cf6c12d260a","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087055.TXT","facility_2019"
"306020",1958686869,104033154,87604.95954,-147.544194,65.175965,524.32,212.455805,65.175965,530.12,212.455805,65.175965,532.19,-0.97,-0.82,-0.67,-0.52,-0.37,-0.22,-0.22,-0.07,0.07,0.22,0.22,0.52,0.67,1.27,1.87,2.92,4.27,5.77,6.07,6.37,6.67,7.12,7.87,145.05,0.25,12217.14,0.32,0.964,1,1,1,1755,"BONA_006","41",115,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","distributed","basePlot",NA,1600,"40m x 40m",65.176107,-147.544089,"WGS84","6N",474511.866,7228191.47,0.1,506.98,0.1,501.09,512.88,0.74,0.6,"evergreenForest","Histosols","Geo 7X","20160915",673,1.6,0.8,"bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","115R",40,9045.390625,380.428729321057,"b2797bb0-bc92-4f1a-8a26-4cf6c12d260a","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087055.TXT","facility_2019"
"306022",1958686869,104033156,87604.96004,-147.544049,65.176079,519.94,212.455951,65.176079,519.94,212.455951,65.176079,524.28,-0.97,-0.82,-0.67,-0.52,-0.37,-0.22,-0.07,0.07,0.22,0.37,0.52,0.67,0.82,1.12,1.42,1.87,2.32,2.77,2.92,3.07,3.37,3.52,4.35,129.59,0.227,12222.09,0.253,0.965,1,1,1,1755,"BONA_006","41",115,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","distributed","basePlot",NA,1600,"40m x 40m",65.176107,-147.544089,"WGS84","6N",474511.866,7228191.47,0.1,506.98,0.1,501.09,512.88,0.74,0.6,"evergreenForest","Histosols","Geo 7X","20160915",673,1.6,0.8,"bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","115R",40,9045.390625,380.428729321057,"b2797bb0-bc92-4f1a-8a26-4cf6c12d260a","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087055.TXT","facility_2019"
"306023",1958686869,104033157,87604.96029,-147.543975,65.176003,522.73,212.456025,65.176004,528.16,212.456024,65.176004,530.71,-1.09,-0.94,-0.79,-0.64,-0.49,-0.34,-0.19,-0.19,-0.04,0.11,0.11,0.26,0.41,0.71,1.46,2.96,4.61,5.96,6.26,6.56,6.86,7.31,7.98,133.92,0.265,12218.49,0.377,0.958,1,1,1,1755,"BONA_006","41",115,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","distributed","basePlot",NA,1600,"40m x 40m",65.176107,-147.544089,"WGS84","6N",474511.866,7228191.47,0.1,506.98,0.1,501.09,512.88,0.74,0.6,"evergreenForest","Histosols","Geo 7X","20160915",673,1.6,0.8,"bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","115R",40,9045.390625,380.428729321057,"b2797bb0-bc92-4f1a-8a26-4cf6c12d260a","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087055.TXT","facility_2019"
"306024",1958686869,104033158,87604.96054,-147.543905,65.175932,524.62,212.456095,65.175932,524.62,212.456095,65.175932,526.83,-1.12,-0.97,-0.82,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.08,-0.08,0.07,0.07,0.22,0.37,0.37,0.52,0.82,0.82,0.97,1.12,1.27,2.21,136.99,0.302,12216.84,0.157,0.958,1,1,1,1755,"BONA_006","41",115,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","distributed","basePlot",NA,1600,"40m x 40m",65.176107,-147.544089,"WGS84","6N",474511.866,7228191.47,0.1,506.98,0.1,501.09,512.88,0.74,0.6,"evergreenForest","Histosols","Geo 7X","20160915",673,1.6,0.8,"bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","115R",40,9045.390625,380.428729321057,"b2797bb0-bc92-4f1a-8a26-4cf6c12d260a","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087055.TXT","facility_2019"
"306025",1958686869,104033159,87604.96079,-147.543821,65.176117,518.9,212.456178,65.176117,522.42,212.456178,65.176117,523.66,-1.24,-1.09,-0.79,-0.79,-0.64,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,0.11,0.11,0.26,0.41,0.56,0.71,1.61,2.36,2.96,3.41,4.01,4.76,118.94,0.256,12223.14,0.142,0.959,1,1,1,1755,"BONA_006","41",115,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","distributed","basePlot",NA,1600,"40m x 40m",65.176107,-147.544089,"WGS84","6N",474511.866,7228191.47,0.1,506.98,0.1,501.09,512.88,0.74,0.6,"evergreenForest","Histosols","Geo 7X","20160915",673,1.6,0.8,"bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","115R",40,9045.390625,380.428729321057,"b2797bb0-bc92-4f1a-8a26-4cf6c12d260a","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087055.TXT","facility_2019"
"306026",1958686869,104033160,87604.96104,-147.543748,65.176041,521.06,212.456252,65.176041,529.75,212.456251,65.176041,531.4,-1.01,-0.71,-0.56,-0.41,-0.26,-0.11,0.04,0.19,0.34,0.49,0.94,1.99,3.19,4.23,5.43,6.63,7.53,8.58,8.88,9.03,9.33,9.63,10.34,124.2,0.291,12221.19,0.493,0.96,1,1,1,1755,"BONA_006","41",115,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","distributed","basePlot",NA,1600,"40m x 40m",65.176107,-147.544089,"WGS84","6N",474511.866,7228191.47,0.1,506.98,0.1,501.09,512.88,0.74,0.6,"evergreenForest","Histosols","Geo 7X","20160915",673,1.6,0.8,"bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","115R",40,9045.390625,380.428729321057,"b2797bb0-bc92-4f1a-8a26-4cf6c12d260a","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087055.TXT","facility_2019"
"306027",1958686869,104033161,87604.96129,-147.543678,65.175969,523.15,212.456322,65.175969,523.15,212.456322,65.17597,525.44,-1.09,-0.94,-0.79,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.41,0.56,0.71,0.86,0.86,1.01,1.46,2.29,128.12,0.325,12217.74,0.078,0.954,1,1,1,1755,"BONA_006","41",115,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","distributed","basePlot",NA,1600,"40m x 40m",65.176107,-147.544089,"WGS84","6N",474511.866,7228191.47,0.1,506.98,0.1,501.09,512.88,0.74,0.6,"evergreenForest","Histosols","Geo 7X","20160915",673,1.6,0.8,"bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","115R",40,9045.390625,380.428729321057,"b2797bb0-bc92-4f1a-8a26-4cf6c12d260a","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087055.TXT","facility_2019"
"325484",1958686869,104052618,87609.82558,-147.520657,65.169217,449.1,212.479343,65.169217,449.1,212.47934,65.169217,452.09,-3.4,-2.95,-2.51,-2.06,-1.61,-1.31,-1.01,-0.86,-0.56,-0.41,-0.26,-0.11,0.19,0.34,0.49,0.79,1.08,1.53,1.53,1.68,1.98,2.28,2.99,71.09,3.537,12319.81,0.394,0.962,1,1,1,1757,"BONA_009","41",131,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","distributed","basePlot",NA,1600,"40m x 40m",65.169192,-147.520277,"WGS84","6N",475620.992,7227411.42,0.1,429.55,0.1,422.94,436.15,7.18,252,"shrubScrub","Inceptisols","Geo 7X","20160616",1418,2,0.7,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","131R",40,9040.671875,380.329995241308,"e7cc6323-5e33-433b-b089-2aa91d262339","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087055.TXT","facility_2019"
"325485",1958686869,104052619,87609.82583,-147.520581,65.169141,448.29,212.479419,65.169141,448.29,212.479414,65.16914,451.58,-3.52,-3.07,-2.62,-2.32,-1.87,-1.57,-1.27,-0.97,-0.67,-0.52,-0.22,-0.07,0.22,0.37,0.67,0.82,1.12,1.57,1.72,1.87,2.17,2.47,3.29,71.78,3.54,12321.16,0.374,0.957,1,1,1,1757,"BONA_009","41",131,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","distributed","basePlot",NA,1600,"40m x 40m",65.169192,-147.520277,"WGS84","6N",475620.992,7227411.42,0.1,429.55,0.1,422.94,436.15,7.18,252,"shrubScrub","Inceptisols","Geo 7X","20160616",1418,2,0.7,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","131R",40,9040.671875,380.329995241308,"e7cc6323-5e33-433b-b089-2aa91d262339","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087055.TXT","facility_2019"
"325486",1958686869,104052620,87609.82608,-147.520488,65.169328,442.74,212.479508,65.169328,445.7,212.479504,65.169327,448.8,-1.05,-0.75,-0.6,-0.3,-0.15,0,0.3,0.45,0.75,1.2,1.65,2.09,2.39,2.69,3.14,3.44,3.89,4.34,4.49,4.79,4.94,5.24,6.06,70.4,3.589,12324.3,0.424,0.962,1,1,1,1757,"BONA_009","41",131,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","distributed","basePlot",NA,1600,"40m x 40m",65.169192,-147.520277,"WGS84","6N",475620.992,7227411.42,0.1,429.55,0.1,422.94,436.15,7.18,252,"shrubScrub","Inceptisols","Geo 7X","20160616",1418,2,0.7,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","131R",40,9040.671875,380.329995241308,"e7cc6323-5e33-433b-b089-2aa91d262339","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087055.TXT","facility_2019"
"325487",1958686869,104052621,87609.82633,-147.520418,65.169256,442.78,212.47958,65.169256,444.5,212.479574,65.169255,449.21,-1.23,-0.79,-0.64,-0.34,-0.19,-0.04,0.11,0.41,0.71,1.01,1.31,1.61,1.91,2.21,2.51,2.95,3.55,4.3,4.45,4.75,5.05,5.65,6.43,71.04,3.591,12324.75,0.369,0.964,1,1,1,1757,"BONA_009","41",131,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","distributed","basePlot",NA,1600,"40m x 40m",65.169192,-147.520277,"WGS84","6N",475620.992,7227411.42,0.1,429.55,0.1,422.94,436.15,7.18,252,"shrubScrub","Inceptisols","Geo 7X","20160616",1418,2,0.7,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","131R",40,9040.671875,380.329995241308,"e7cc6323-5e33-433b-b089-2aa91d262339","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087055.TXT","facility_2019"
"325488",1958686869,104052622,87609.82658,-147.520346,65.169179,444.18,212.479654,65.169179,444.18,212.479649,65.169179,448.59,-2.69,-2.24,-1.94,-1.65,-1.35,-1.05,-0.9,-0.6,-0.45,-0.15,0,0.3,0.45,0.75,1.05,1.35,1.8,2.54,2.69,2.84,3.14,3.59,4.41,71.72,3.593,12325.35,0.444,0.962,1,1,1,1757,"BONA_009","41",131,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","distributed","basePlot",NA,1600,"40m x 40m",65.169192,-147.520277,"WGS84","6N",475620.992,7227411.42,0.1,429.55,0.1,422.94,436.15,7.18,252,"shrubScrub","Inceptisols","Geo 7X","20160616",1418,2,0.7,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","131R",40,9040.671875,380.329995241308,"e7cc6323-5e33-433b-b089-2aa91d262339","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087055.TXT","facility_2019"
"325489",1958686869,104052623,87609.82683,-147.520275,65.169371,440.08,212.479725,65.169371,440.08,212.479718,65.16937,445.32,-1.27,-0.97,-0.82,-0.67,-0.52,-0.37,-0.22,-0.22,-0.07,0.07,0.22,0.37,0.52,0.67,1.12,1.57,2.32,3.22,3.37,3.67,3.96,4.41,5.24,70.31,3.639,12328.04,0.321,0.957,1,1,1,1757,"BONA_009","41",131,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","distributed","basePlot",NA,1600,"40m x 40m",65.169192,-147.520277,"WGS84","6N",475620.992,7227411.42,0.1,429.55,0.1,422.94,436.15,7.18,252,"shrubScrub","Inceptisols","Geo 7X","20160616",1418,2,0.7,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","131R",40,9040.671875,380.329995241308,"e7cc6323-5e33-433b-b089-2aa91d262339","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087055.TXT","facility_2019"
"325490",1958686869,104052624,87609.82708,-147.5202,65.169294,439.34,212.4798,65.169294,439.34,212.479794,65.169293,444.61,-1.12,-0.82,-0.67,-0.52,-0.37,-0.22,-0.07,0.07,0.22,0.52,0.67,0.97,1.27,1.57,1.87,2.17,2.62,3.22,3.52,3.67,4.11,4.41,5.27,70.98,3.641,12328.34,0.285,0.967,1,1,1,1757,"BONA_009","41",131,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","distributed","basePlot",NA,1600,"40m x 40m",65.169192,-147.520277,"WGS84","6N",475620.992,7227411.42,0.1,429.55,0.1,422.94,436.15,7.18,252,"shrubScrub","Inceptisols","Geo 7X","20160616",1418,2,0.7,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","131R",40,9040.671875,380.329995241308,"e7cc6323-5e33-433b-b089-2aa91d262339","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087055.TXT","facility_2019"
"325491",1958686869,104052625,87609.82733,-147.520121,65.169213,439.42,212.479863,65.169211,451.58,212.479862,65.169211,452.59,-1.27,-0.82,-0.52,-0.22,0.07,0.37,0.67,0.97,1.42,1.72,1.87,2.17,2.47,2.77,3.22,3.96,9.35,10.99,11.29,11.59,12.04,12.49,13.16,71.69,3.644,12328.79,0.524,0.964,1,1,1,1757,"BONA_009","41",131,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","distributed","basePlot",NA,1600,"40m x 40m",65.169192,-147.520277,"WGS84","6N",475620.992,7227411.42,0.1,429.55,0.1,422.94,436.15,7.18,252,"shrubScrub","Inceptisols","Geo 7X","20160616",1418,2,0.7,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","131R",40,9040.671875,380.329995241308,"e7cc6323-5e33-433b-b089-2aa91d262339","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087055.TXT","facility_2019"
"325493",1958686869,104052627,87609.82783,-147.519971,65.169332,436.64,212.480029,65.169332,436.64,212.480023,65.169331,441.76,-1.27,-0.97,-0.82,-0.67,-0.52,-0.37,-0.22,-0.22,-0.07,0.07,0.07,0.22,0.37,0.52,0.82,1.12,1.72,2.92,3.37,3.66,3.96,4.41,5.12,70.93,3.693,12332.68,0.208,0.964,1,1,1,1757,"BONA_009","41",131,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","distributed","basePlot",NA,1600,"40m x 40m",65.169192,-147.520277,"WGS84","6N",475620.992,7227411.42,0.1,429.55,0.1,422.94,436.15,7.18,252,"shrubScrub","Inceptisols","Geo 7X","20160616",1418,2,0.7,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","131R",40,9040.671875,380.329995241308,"e7cc6323-5e33-433b-b089-2aa91d262339","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087055.TXT","facility_2019"
"325494",1958686869,104052628,87609.82808,-147.519892,65.169251,436.52,212.480108,65.169251,436.52,212.4801,65.16925,442.36,-1.31,-1.01,-0.71,-0.56,-0.41,-0.26,-0.11,0.04,0.19,0.34,0.49,0.79,0.93,1.38,1.68,2.13,2.73,3.63,3.78,4.08,4.52,4.97,5.83,71.63,3.696,12331.79,0.287,0.958,1,1,1,1757,"BONA_009","41",131,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","distributed","basePlot",NA,1600,"40m x 40m",65.169192,-147.520277,"WGS84","6N",475620.992,7227411.42,0.1,429.55,0.1,422.94,436.15,7.18,252,"shrubScrub","Inceptisols","Geo 7X","20160616",1418,2,0.7,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","131R",40,9040.671875,380.329995241308,"e7cc6323-5e33-433b-b089-2aa91d262339","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087055.TXT","facility_2019"
"325828",1958686869,104052962,87609.91158,-147.520037,65.169091,439.42,212.47996,65.169091,441.7,212.479956,65.16909,445.03,-1.01,-0.56,-0.41,-0.11,0.04,0.19,0.49,0.79,1.08,1.38,1.68,1.98,2.28,2.43,2.73,3.03,3.48,3.93,4.08,4.23,4.38,4.82,5.61,71.31,3.636,12327.59,0.379,0.965,1,1,1,1757,"BONA_009","41",131,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","distributed","basePlot",NA,1600,"40m x 40m",65.169192,-147.520277,"WGS84","6N",475620.992,7227411.42,0.1,429.55,0.1,422.94,436.15,7.18,252,"shrubScrub","Inceptisols","Geo 7X","20160616",1418,2,0.7,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","131R",40,9040.671875,380.329995241308,"e7cc6323-5e33-433b-b089-2aa91d262339","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087055.TXT","facility_2019"
"325829",1958686869,104052963,87609.91183,-147.519962,65.169015,438.88,212.480036,65.169014,440.45,212.480029,65.169013,445.61,-0.93,-0.49,-0.34,-0.04,0.26,0.56,0.86,1.16,1.46,1.76,2.06,2.21,2.51,2.8,3.25,3.55,4,4.6,4.75,5.05,5.35,5.95,6.73,71.97,3.639,12328.94,0.507,0.969,1,1,1,1757,"BONA_009","41",131,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","distributed","basePlot",NA,1600,"40m x 40m",65.169192,-147.520277,"WGS84","6N",475620.992,7227411.42,0.1,429.55,0.1,422.94,436.15,7.18,252,"shrubScrub","Inceptisols","Geo 7X","20160616",1418,2,0.7,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","131R",40,9040.671875,380.329995241308,"e7cc6323-5e33-433b-b089-2aa91d262339","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087055.TXT","facility_2019"
"325831",1958686869,104052965,87609.91233,-147.520254,65.169052,442.18,212.479742,65.169052,445.66,212.479737,65.169051,448.87,-1.27,-0.82,-0.52,-0.22,-0.07,0.22,0.52,0.97,1.57,2.02,2.32,2.77,3.07,3.37,3.67,3.96,4.26,4.86,5.01,5.16,5.46,5.91,6.69,71.35,3.586,12326.1,0.443,0.966,1,1,1,1757,"BONA_009","41",131,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","distributed","basePlot",NA,1600,"40m x 40m",65.169192,-147.520277,"WGS84","6N",475620.992,7227411.42,0.1,429.55,0.1,422.94,436.15,7.18,252,"shrubScrub","Inceptisols","Geo 7X","20160616",1418,2,0.7,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","131R",40,9040.671875,380.329995241308,"e7cc6323-5e33-433b-b089-2aa91d262339","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087055.TXT","facility_2019"
"325834",1958686869,104052968,87609.91308,-147.520488,65.169013,445.51,212.479508,65.169013,448.77,212.479504,65.169012,451.8,-1.01,-0.56,-0.26,-0.11,0.19,0.64,0.94,1.23,1.53,1.83,2.13,2.43,2.73,3.03,3.33,3.63,4.08,4.53,4.68,4.97,5.12,5.42,6.28,71.39,3.532,12321.76,0.491,0.965,1,1,1,1757,"BONA_009","41",131,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","distributed","basePlot",NA,1600,"40m x 40m",65.169192,-147.520277,"WGS84","6N",475620.992,7227411.42,0.1,429.55,0.1,422.94,436.15,7.18,252,"shrubScrub","Inceptisols","Geo 7X","20160616",1418,2,0.7,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","131R",40,9040.671875,380.329995241308,"e7cc6323-5e33-433b-b089-2aa91d262339","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087055.TXT","facility_2019"
"275119",1958686868,104001348,87597.00798,-147.535858,65.195504,638.44,212.464135,65.195503,641.76,212.46413,65.195502,644.52,-1.08,-0.93,-0.78,-0.63,-0.48,-0.34,-0.34,-0.19,-0.04,-0.04,0.11,0.26,0.41,0.56,0.71,1.31,2.5,3.84,3.99,4.29,4.59,5.03,6.08,68.43,5.6,12162.33,0.406,0.977,1,1,1,1759,"BONA_011","41",139,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","distributed","basePlot",NA,1600,"40m x 40m",65.195526,-147.535493,"WGS84","6N",474932.914,7230352.178,0.1,628.15,0.1,622.74,633.4,5.54,120,"evergreenForest","Histosols","Geo 7X","20160912",629,2,0.9,"cdw|cfc|dhp|div|hbp|vst","R","139R",40,9058.609375,380.70712630348,"4f3775e0-b335-462e-b9ad-1958201d2aee","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087055.TXT","facility_2019"
"275120",1958686868,104001349,87597.00823,-147.53579,65.195432,639.83,212.46421,65.195432,639.83,212.464199,65.19543,645.65,-1.08,-0.93,-0.78,-0.63,-0.48,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.26,0.26,0.41,0.71,1.45,2.8,3.24,3.54,3.99,4.59,5.82,68.84,5.601,12161.28,0.263,0.981,1,1,1,1759,"BONA_011","41",139,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","distributed","basePlot",NA,1600,"40m x 40m",65.195526,-147.535493,"WGS84","6N",474932.914,7230352.178,0.1,628.15,0.1,622.74,633.4,5.54,120,"evergreenForest","Histosols","Geo 7X","20160912",629,2,0.9,"cdw|cfc|dhp|div|hbp|vst","R","139R",40,9058.609375,380.70712630348,"4f3775e0-b335-462e-b9ad-1958201d2aee","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087055.TXT","facility_2019"
"275121",1958686868,104001350,87597.00848,-147.53572,65.195615,637.59,212.46427,65.195613,642.55,212.464265,65.195613,644.97,-1.12,-0.82,-0.67,-0.67,-0.52,-0.37,-0.37,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.37,0.37,0.67,1.12,2.61,3.06,3.8,4.7,5.89,7.38,67.99,5.649,12165.03,0.151,0.982,1,1,1,1759,"BONA_011","41",139,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","distributed","basePlot",NA,1600,"40m x 40m",65.195526,-147.535493,"WGS84","6N",474932.914,7230352.178,0.1,628.15,0.1,622.74,633.4,5.54,120,"evergreenForest","Histosols","Geo 7X","20160912",629,2,0.9,"cdw|cfc|dhp|div|hbp|vst","R","139R",40,9058.609375,380.70712630348,"4f3775e0-b335-462e-b9ad-1958201d2aee","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_087055.TXT","facility_2019"
