uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataQF
"384b6ccc-187d-43cb-aa0e-d4c0d4809ccb","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.03122",,"ok","small tree","Live",7.2,130,7.1,,,,,,,,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"fb6c4c72-39f2-4d61-a791-9e75211e8428","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.03160A",,"ok","multi-bole tree","Live",5.0,130,5.3,,,,1.0,1.0,"Partially shaded",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"567d66b3-8c36-47ce-ad16-587c17f402a4","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.03611",,"ok","multi-bole tree","Live",18.5,130,8.5,,,,8.0,5.7,"Partially shaded",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"557907c5-ce06-4208-8f0a-931338d5b153","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.03610",,"ok","multi-bole tree","Live",16.5,130,8.1,,,,6.8,5.5,"Partially shaded",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"d54b1631-b117-4f5b-a520-a4b62b0da773","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.03603",,"ok","single bole tree","Live",11.6,130,8.7,,,,3.1,2.4,"Partially shaded",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"f5b2745e-c15d-474a-9829-cfeea2749b0d","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.03167",,"ok","multi-bole tree","Live",10.5,130,6.1,,,,2.0,1.5,"Partially shaded",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"a8aca713-43b0-4a44-9fdd-c30cc0bace5c","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.03611",,"ok","multi-bole tree","Live",9.5,130,5.8,,,,4.2,4.1,"Partially shaded",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"6bfdaf1a-ff14-47b0-a53a-9c1fb604c805","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.03138",,"ok","sapling","Live",,,0.8,,,,,,,,1.0,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"da1a0fb3-7318-481d-b415-6173c6c5a54d","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.03165A",,"ok","multi-bole tree","Live",7.0,130,6.0,,,,3.1,2.9,"Partially shaded",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"e02660f2-53e7-4e18-9cb2-193f41d87d3a","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.03118A",,"ok","small tree","Standing dead",4.2,130,8.0,,,,,,,,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"77106d40-e6fd-4fa6-aaaf-cba0a496cd03","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.03123",,"ok","small tree","Standing dead",3.0,130,4.9,,,,,,,,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"7331122d-4d5a-45f5-8a97-34d462482554","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.03140",,"ok","sapling","Live",,,1.2,,,,,,,,1.7,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"b95e7a9e-2b57-458a-aeed-cdc5b7622e7f","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.03119",,"ok","small tree","Standing dead",8.9,130,6.5,,,,,,,,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"ae314ac1-c1dc-4ae0-b690-e018116dd2ed","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.01770",,"ok","single bole tree","Live",20.6,130,9.6,,,,6.1,5.8,"Partially shaded",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"07d6da0d-627b-4e1b-8345-eb6382857f06","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.03113",,"ok","sapling","Live",,,1.0,,,,,,,,1.6,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"7aa15b33-5075-4d28-812f-03686ca981a3","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.01767",,"ok","single bole tree","Live",21.6,130,8.1,,,,3.5,3.0,"Partially shaded",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"2a6eb0e7-52e2-4471-bf37-1d707854591a","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.03165",,"ok","multi-bole tree","Live",11.5,130,10.0,,,,3.1,2.9,"Partially shaded",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"b840abf0-ef4c-4654-9f13-9f5c88abc8e1","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.03612",,"ok","single bole tree","Live, broken bole",13.5,130,4.9,,,,3.6,3.0,"Partially shaded",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"4677cbfc-1ec9-4dd6-8ed8-9a9e980e1c5b","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.03125",,"ok","small tree","Live",2.7,130,4.5,,,,,,,,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"723e87d8-7192-4e8e-bcd0-669f913122af","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.03146A",,"ok","single shrub","Live",,,1.6,,,,0.3,0.2,,"cylinder",1.1,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"00538f28-07c5-4f0a-878a-e42ce8fd34ed","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.03155",,"ok","single bole tree","Live",15.0,130,7.1,,,,3.5,2.9,"Partially shaded",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"99153862-da45-4139-968b-d9f9cad55d7f","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.01779",,"ok","multi-bole tree","Standing dead",18.8,130,5.0,,,,0.3,0.3,"Partially shaded",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"8c9d39c0-e408-4080-a014-dfa577c39acd","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.03143",,"ok","sapling","Live",,,1.5,,,,,,,,2.5,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"5d6a3bf4-595a-4a23-8f87-a8db29f7e160","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.01790",,"ok","single bole tree","Standing dead",17.3,130,3.8,,,,4.2,3.9,"Full sun",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"5b30d935-855d-440c-b294-7977006c7099","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.01779A",,"ok","multi-bole tree","Live",18.4,130,10.0,,,,4.7,4.2,"Partially shaded",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"e0ba16e6-fa1e-4e1a-a3c5-044782140d73","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.03601",,"ok","single bole tree","Live",13.0,130,7.3,,,,6.5,4.4,"Partially shaded",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"9e7a0bbc-0f45-4be3-88cd-c012f4a1b0e6","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.03168",,"ok","multi-bole tree","Live",17.0,130,11.7,,,,5.1,4.5,"Full sun",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"e55aaeb7-52e4-445b-b3f4-c5e703cf6af5","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.03117",,"ok","sapling","Live",,,0.8,,,,,,,,1.1,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"7a433f91-ce0c-4279-b0ef-11c4b895e11c","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.01789",,"ok","single bole tree","Standing dead",21.6,130,10.4,,,,0.2,0.2,"Open grown",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"4e3b7781-3c0b-4280-afb8-fbbdf766b765","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.03134",,"ok","sapling","Live",,,0.7,,,,,,,,1.2,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"0843b48e-d35e-4da0-89e6-ba71a385ae6c","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.03144A",,"ok","single shrub","Standing dead",4.1,130,5.4,,,,0.1,0.1,,"cylinder",4.4,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"ce6a294b-d7c4-4c45-88c8-66acaf7485e7","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.03161",,"ok","single bole tree","Live",10.0,130,10.0,,,,4.2,3.5,"Partially shaded",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"16323acd-640c-4605-9596-059a3202eb9c","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.03144C",,"ok","single shrub","Standing dead",,,0.2,,,,0.1,0.1,,"cylinder",1.5,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"63cb2011-c90d-4728-8e90-40a560693e81","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.03144",,"ok","single shrub","Standing dead",9.1,130,7.4,,,,,,,"cylinder",13.1,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"f85a0674-f72e-4e2a-8b7c-2301362742e8","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.03144D",,"ok","single shrub","Live",,,1.4,,,,0.9,0.4,,"cylinder",1.1,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"8db782a2-ba75-498e-8ec8-e476f76eb83d","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.03112",,"ok","sapling","Live",,,1.2,,,,,,,,1.4,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"1d54d1ab-df7e-436c-b983-2f4a028ebdf6","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.01781",,"ok","single bole tree","Live",17.7,130,8.4,,,,6.8,5.4,"Partially shaded",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"654e4f65-a0e4-4d2f-9cd9-5cf127f683b9","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.03163",,"ok","multi-bole tree","Live",14.0,130,9.6,,,,5.9,4.2,"Partially shaded",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"c218ec3d-82de-45f6-bc04-6481491278ae","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.03606",,"ok","single bole tree","Live",12.1,130,8.3,,,,6.2,3.4,"Partially shaded",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"deaa3f63-6400-42a2-bd95-851f3beaf1ec","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.03130",,"ok","small tree","Live",1.0,10,0.7,,,,,,,,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"ebfa8fdc-b4ce-4e38-b1f4-d621bbd20495","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.03118",,"ok","small tree","Standing dead",5.2,130,,,,,,,,,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"3c5022a6-17ef-4c4f-84a0-1fdbe205ac66","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.03136",,"ok","sapling","Live",,,0.6,,,,,,,,1.0,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"4ff894eb-c867-4f14-92c0-6a8ff8cd57c0","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.03115",,"ok","sapling","Live",,,0.8,,,,,,,,1.2,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"02d6c283-8035-426f-a5bc-08ce7ae9a133","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.03166",,"ok","multi-bole tree","Live",19.0,130,10.0,,,,6.5,5.6,"Full sun",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"cc72f50e-23fb-472b-b51d-5af5b4c62825","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.03145",,"ok","single shrub","Live",,,0.9,,,,0.7,0.4,,"cylinder",1.1,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"f7d738fc-2aa2-4985-a3ac-3714dd125701","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.01771",,"ok","single bole tree","Live",11.7,130,8.8,,,,5.0,4.3,"Full sun",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"d3a8e03a-0625-4636-9885-a942f4354b44","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.03127",,"ok","small tree","Live",9.6,130,6.9,,,,,,,,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"ceed2f33-e85a-4714-9210-d5c522459d76","BONA_012.basePlot.vst","2017-08-17","vst_BONA_2017","D19","BONA","BONA_012",,"NEON.PLA.D19.BONA.03139",,"ok","sapling","Live",,,0.7,,,,,,,,1.1,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"494918ee-6058-4245-9c92-746eab3df70d","BONA_008.basePlot.vst","2017-08-21","vst_BONA_2017","D19","BONA","BONA_008",,"NEON.PLA.D19.BONA.03024",,"ok","single shrub","Live, broken bole",5.2,130,6.0,,,,4.0,3.2,,"cylinder",7.5,10,,,,,,,,,,,"Ddh-5.3 ddh-3.3 ddh-2.9 ddh-7.3","awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"6eb8bd9e-f4b4-4a3e-b111-8c978e9cfb1a","BONA_008.basePlot.vst","2017-08-21","vst_BONA_2017","D19","BONA","BONA_008",,"NEON.PLA.D19.BONA.03017",,"ok","single shrub","Live",1.2,130,2.6,,,,1.8,1.1,,"cylinder",2.0,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"a21edb9d-2011-4bb2-ae62-7a85dc3ed6fe","BONA_008.basePlot.vst","2017-08-21","vst_BONA_2017","D19","BONA","BONA_008",,"NEON.PLA.D19.BONA.03048",,"ok","single bole tree","Live",20.0,130,12.8,,,,6.5,6.1,"Full sun",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"a4d92c5b-c4bb-4026-b9f0-c7f5002248ab","BONA_008.basePlot.vst","2017-08-21","vst_BONA_2017","D19","BONA","BONA_008",,"NEON.PLA.D19.BONA.03042",,"ok","single bole tree","Live",10.0,130,6.2,,,,5.9,4.0,"Partially shaded",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"3b5fadee-3978-4345-9a3f-2d02a9ae45c1","BONA_008.basePlot.vst","2017-08-21","vst_BONA_2017","D19","BONA","BONA_008",,"NEON.PLA.D19.BONA.03007",,"ok","sapling","Standing dead",,,0.6,,,,,,,,1.2,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"07c5bb78-71bb-465e-83a3-68a2eec10844","BONA_008.basePlot.vst","2017-08-21","vst_BONA_2017","D19","BONA","BONA_008",,"NEON.PLA.D19.BONA.03038",,"ok","single bole tree","Live",20.0,130,11.0,,,,7.5,4.9,"Full sun",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"40cef753-5cb2-417a-a91d-c20f17c5232a","BONA_008.basePlot.vst","2017-08-21","vst_BONA_2017","D19","BONA","BONA_008",,"NEON.PLA.D19.BONA.03015",,"ok","single shrub","Live",4.2,130,4.3,,,,2.0,0.8,,"cylinder",5.6,10,,,,,,,,,,,"Ddh-5.7","awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"9121c33a-c667-4bf4-8124-f0068a0aec3e","BONA_008.basePlot.vst","2017-08-21","vst_BONA_2017","D19","BONA","BONA_008",,"NEON.PLA.D19.BONA.03026",,"ok","single shrub","Live, broken bole",4.8,130,4.0,,,,5.1,5.0,,"cylinder",6.6,10,,,,,,,,,,,"Ddh-6.1 ddh-4.0 ddh-4.9 ddh-6.2 ddh-8.8 ddh-4.6","awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"b85e17bb-8ef8-481d-80ae-16f2352a1d20","BONA_008.basePlot.vst","2017-08-21","vst_BONA_2017","D19","BONA","BONA_008",,"NEON.PLA.D19.BONA.03046",,"ok","single bole tree","Live",19.0,130,12.9,,,,5.0,3.0,"Full sun",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"4bdbd531-6a9c-4ab6-9cc8-b35bcd427b66","BONA_008.basePlot.vst","2017-08-21","vst_BONA_2017","D19","BONA","BONA_008",,"NEON.PLA.D19.BONA.03047",,"ok","single bole tree","Live",14.5,130,10.9,,,,3.5,2.7,"Full sun",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"8a2d9e20-14a7-478a-86f6-7ab58f86893e","BONA_008.basePlot.vst","2017-08-21","vst_BONA_2017","D19","BONA","BONA_008",,"NEON.PLA.D19.BONA.03052",,"ok","multi-bole tree","Live",16.0,130,12.8,,,,4.5,3.9,"Full sun",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"8239778c-e89a-4f75-b674-550bd455dc28","BONA_008.basePlot.vst","2017-08-21","vst_BONA_2017","D19","BONA","BONA_008",,"NEON.PLA.D19.BONA.03002",,"ok","small tree","Standing dead",3.3,130,2.2,,,,,,,,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"d2abb0e5-38aa-4bff-a36f-4914028e3bd6","BONA_008.basePlot.vst","2017-08-21","vst_BONA_2017","D19","BONA","BONA_008",,"NEON.PLA.D19.BONA.03001",,"ok","small shrub","Live",,,2.1,,,,1.3,1.0,,"cylinder",1.1,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"7ace4242-2e25-4823-ada5-b5211ee25944","BONA_008.basePlot.vst","2017-08-21","vst_BONA_2017","D19","BONA","BONA_008",,"NEON.PLA.D19.BONA.03039",,"ok","single bole tree","Live",13.5,130,5.9,,,,3.6,3.1,"Mostly shaded",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"2f674605-25ec-4e79-9437-fef7049e8f44","BONA_008.basePlot.vst","2017-08-21","vst_BONA_2017","D19","BONA","BONA_008",,"NEON.PLA.D19.BONA.03032",,"ok","single bole tree","Live",31.0,130,20.3,,,,4.8,4.4,"Full sun",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"b7caa9b2-f906-45cb-8f94-8f3c9f04e6eb","BONA_008.basePlot.vst","2017-08-21","vst_BONA_2017","D19","BONA","BONA_008",,"NEON.PLA.D19.BONA.03004",,"ok","sapling","Standing dead",,,1.1,,,,,,,,1.4,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"7cb1d2c6-128c-40b3-8ed4-6393ce8917ec","BONA_008.basePlot.vst","2017-08-21","vst_BONA_2017","D19","BONA","BONA_008",,"NEON.PLA.D19.BONA.03029",,"ok","single bole tree","Live, disease damaged",11.0,130,13.0,,,,8.0,4.9,"Full sun",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"a97274d6-2118-4602-aac8-2fa4aa774921","BONA_008.basePlot.vst","2017-08-21","vst_BONA_2017","D19","BONA","BONA_008",,"NEON.PLA.D19.BONA.03006",,"ok","sapling","Standing dead",,,1.0,,,,,,,,1.8,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"54e961e5-8f65-43d8-b3cb-f25cb7052f5f","BONA_008.basePlot.vst","2017-08-21","vst_BONA_2017","D19","BONA","BONA_008",,"NEON.PLA.D19.BONA.03043",,"ok","single bole tree","Live",20.0,130,15.2,,,,7.3,6.1,"Full sun",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"1dff4e14-2aa3-4398-960d-a0855596739c","BONA_008.basePlot.vst","2017-08-21","vst_BONA_2017","D19","BONA","BONA_008",,"NEON.PLA.D19.BONA.03011",,"ok","single shrub","Live",4.4,130,4.7,,,,3.1,2.9,,"cylinder",5.8,10,,,,,,,,,,,"Ddh- 4.1","awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"9b0d78d1-ae06-4a00-b979-2d10d6f33a2e","BONA_008.basePlot.vst","2017-08-21","vst_BONA_2017","D19","BONA","BONA_008",,"NEON.PLA.D19.BONA.03016",,"ok","single shrub","Live",3.2,130,4.5,,,,1.1,0.9,,"cylinder",4.7,10,,,,,,,,,,,"Ddh-1","awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"655a21d4-7dba-415b-9017-878bfae675a9","BONA_008.basePlot.vst","2017-08-21","vst_BONA_2017","D19","BONA","BONA_008",,"NEON.PLA.D19.BONA.03034",,"ok","single bole tree","Live",13.5,130,11.1,,,,4.2,2.7,"Partially shaded",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"5ab86928-917e-4ced-b2c1-d2eeb10c5e44","BONA_008.basePlot.vst","2017-08-21","vst_BONA_2017","D19","BONA","BONA_008",,"NEON.PLA.D19.BONA.03019",,"ok","single shrub","Live",3.7,130,6.0,,,,2.0,1.8,,"cylinder",4.8,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"244e6eca-8967-448a-a323-f9fa36171916","BONA_008.basePlot.vst","2017-08-21","vst_BONA_2017","D19","BONA","BONA_008",,"NEON.PLA.D19.BONA.03012",,"ok","sapling","Live",,,0.9,,,,,,,,1.1,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"c14e0591-2d0b-4fb9-a5a8-d4df028029f3","BONA_008.basePlot.vst","2017-08-21","vst_BONA_2017","D19","BONA","BONA_008",,"NEON.PLA.D19.BONA.03051A",,"ok","multi-bole tree","Live",15.0,130,11.9,,,,6.3,5.5,"Full sun",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"09c675e7-cbbf-4af9-a0ac-3274cda7ad20","BONA_093.basePlot.vst","2017-08-21","vst_BONA_2017","D19","BONA","BONA_093",,"NEON.PLA.D19.BONA.04589",,"ok","single shrub","Live",7.1,130,2.2,,,,1.1,0.9,,"cylinder",10.2,10,,,,,,,,,,,,"avandenberg@battelleecology.org","whendricks@battelleecology.org","legacyData"
"4e10f088-8039-428f-b74b-54d82e848055","BONA_093.basePlot.vst","2017-08-21","vst_BONA_2017","D19","BONA","BONA_093",,"NEON.PLA.D19.BONA.04566",,"ok","single bole tree","Standing dead",15.0,130,4.3,,,,,,,,,,,,,,,,,,,,,"avandenberg@battelleecology.org","whendricks@battelleecology.org","legacyData"
